person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_High School,person_education_Master,person_education_Other,person_home_ownership_MORTGAGE,person_home_ownership_OWN,person_home_ownership_Other,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes
27,52702,7,5000,12,0,8,602,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
34,57387,11,5000,12,0,6,652,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33,53207,9,5000,7,0,8,601,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
27,58612,3,5000,11,0,7,648,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
32,53119,8,15000,7,0,7,725,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,52912,4,4625,5,0,6,642,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,52669,10,2000,10,0,9,711,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32,58555,11,5000,6,0,10,587,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28,58920,6,5000,7,0,8,574,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,58537,10,5000,11,0,8,631,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
28,53110,8,12250,9,0,6,606,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27,58713,2,5000,11,0,5,683,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,52919,5,5000,11,0,9,550,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32,58694,10,5000,11,0,10,630,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
29,59308,10,5000,13,0,5,728,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28,59640,7,5000,12,0,7,713,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28,52981,6,10000,11,0,9,608,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
27,53035,4,10800,10,0,6,688,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28,53321,7,4000,12,0,8,658,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,53255,8,1200,11,0,5,673,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
34,67444,9,9000,7,0,6,659,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
27,53507,5,7000,10,0,10,659,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
33,67254,12,9000,8,0,5,707,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
29,53087,4,10000,14,0,8,641,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,69029,5,9000,13,0,5,548,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
29,53740,4,4800,7,0,7,671,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27,70024,4,9000,11,0,9,681,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
27,53966,3,14000,10,0,10,627,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
29,53630,6,7000,11,0,8,689,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
29,72363,8,9000,5,0,9,538,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
33,73000,12,9000,8,0,5,677,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31,73079,7,9000,13,0,7,621,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
33,53894,10,16000,7,0,10,656,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
29,72822,7,9000,13,0,9,610,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
28,53829,7,8000,10,0,6,605,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30,74061,6,9000,11,0,5,681,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29,75558,4,9000,11,0,9,660,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
32,54177,10,3600,6,0,8,691,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,53967,9,5500,10,0,7,661,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
31,75588,10,9000,12,0,8,685,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
29,75797,6,9000,13,0,6,626,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31,76227,8,9000,15,0,10,605,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
30,79445,6,9000,12,0,5,602,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,54153,9,10000,13,0,6,576,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28,53654,6,7000,13,0,9,599,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30,54004,6,6800,6,0,7,644,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28,80031,7,9000,13,0,7,661,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27,53710,6,2000,13,0,5,650,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,81104,8,9000,12,0,8,542,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
32,53619,13,15600,6,0,5,704,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
33,84962,8,9000,11,0,5,676,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31,84821,13,9000,10,0,5,698,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
33,53836,13,5500,11,0,9,644,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28,53729,10,7500,14,0,8,669,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
27,84881,4,9000,7,0,8,663,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
27,53885,6,5700,13,0,9,676,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35,53942,12,6500,7,0,7,646,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
33,87174,12,9000,11,0,5,626,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,53787,1,6400,13,0,7,645,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
28,91096,4,9000,12,0,8,567,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29,94209,5,9000,12,0,6,649,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
30,53807,8,11000,8,0,5,634,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,100378,6,9000,15,0,5,715,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,53722,5,7500,8,0,8,677,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34,101813,10,9000,5,0,10,666,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31,53477,11,17350,13,0,7,714,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
28,102726,3,9000,11,0,7,639,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
33,53675,10,9275,7,0,7,678,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,53577,4,10000,6,0,9,683,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
28,53745,6,6000,13,0,10,561,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,102785,7,9000,10,0,5,647,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
33,106358,11,9000,14,0,9,614,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
27,106563,4,9000,6,0,10,580,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
33,54024,12,5000,11,0,8,655,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27,109036,6,9000,13,0,7,625,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31,109173,11,9000,5,0,9,677,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,53795,6,11500,15,0,10,589,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28,54012,3,4325,7,0,5,685,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,136196,3,9000,11,0,7,627,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29,54311,8,5000,11,0,7,584,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32,54289,8,6500,14,0,7,653,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
27,156795,5,9000,7,0,6,637,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
28,54433,6,6000,12,0,7,631,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34,54400,9,9600,7,0,8,696,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32,55004,8,15000,7,0,5,672,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
32,54270,7,6000,8,0,9,679,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
32,60488,10,8900,11,0,7,682,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,97050,7,8900,6,0,10,709,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
31,140682,10,8900,10,0,5,622,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
28,54300,5,10000,8,0,6,666,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28,54435,6,6000,8,0,9,697,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
27,54764,4,10825,10,0,8,672,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
27,40416,8,8875,14,0,8,673,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34,40722,12,8875,7,0,7,712,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,46541,7,8875,16,0,5,642,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28,61458,4,8825,11,0,7,634,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28,54909,10,3600,7,0,6,557,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
27,51320,7,8800,11,0,5,578,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
28,54918,3,1000,13,0,8,628,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
28,51377,7,8800,12,0,10,669,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,56222,6,8800,12,0,10,566,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
35,55956,10,8800,14,0,7,663,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29,55018,5,5000,14,0,8,687,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
29,56448,6,8800,14,0,7,712,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,58727,11,8800,8,0,9,674,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
31,61138,7,8800,6,0,9,656,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
27,72998,5,8800,11,0,10,575,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,79149,4,8800,6,0,9,634,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
30,79007,8,8800,10,0,8,577,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29,80191,11,8800,10,0,10,655,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28,112889,4,8800,7,0,7,632,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31,120780,11,8800,10,0,8,678,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
32,55089,12,7200,12,0,9,697,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29,61008,5,5000,10,0,5,634,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,61088,4,5000,6,0,7,612,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35,54945,15,10000,16,0,5,694,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
27,61222,4,5000,13,0,8,644,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
30,60849,11,5000,11,0,8,594,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
31,55297,8,12250,14,0,10,672,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28,61076,5,5000,10,0,9,671,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
28,54789,5,10500,15,0,8,534,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35,61460,15,5000,13,0,8,656,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
29,61793,7,5000,9,0,8,707,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35,62156,11,5000,12,0,10,631,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
29,62181,8,5000,8,0,6,673,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
27,54947,0,12000,6,0,7,626,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
28,62365,8,5000,11,0,10,609,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,55274,0,3000,6,0,10,604,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28,63514,1,5000,11,0,6,525,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,55268,4,10000,10,0,8,561,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,54613,5,10000,17,0,6,681,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
28,55123,4,3675,11,0,6,675,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
32,55011,9,8000,14,0,8,672,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32,54911,9,14000,12,0,9,704,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
30,54840,6,7500,7,0,5,566,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,55338,9,5000,6,0,9,669,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32,54919,8,2100,6,0,10,588,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,54955,4,8000,7,0,8,671,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,54892,8,9250,8,0,6,646,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
35,34802,14,8500,11,0,6,663,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,55034,5,10000,5,0,10,685,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
32,54816,10,6000,7,0,6,673,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
34,54752,10,7000,5,0,5,662,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
31,55365,8,6000,10,0,10,711,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,55220,4,4000,6,0,7,668,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28,40452,4,8500,13,0,9,670,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
35,55145,16,6000,6,0,9,682,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
27,45853,4,8500,10,0,10,552,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,46679,4,8500,6,0,10,617,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
29,54890,7,15000,11,0,8,627,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
30,49201,6,8500,12,0,8,626,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,49603,6,8500,12,0,7,664,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,54836,7,4800,7,0,7,719,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
27,51252,3,8500,9,0,8,550,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27,54633,3,3450,11,0,7,628,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28,55485,6,15000,15,0,8,674,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,53825,9,8500,11,0,7,616,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33,55358,14,8500,10,0,6,620,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
29,54900,7,15000,18,0,6,539,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
30,55273,7,8500,11,0,7,626,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
28,58193,9,8500,7,0,10,655,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,54811,5,5400,12,0,7,601,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
34,60941,10,8500,9,0,6,702,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
28,64231,6,8500,5,0,9,573,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
32,66263,10,8500,7,0,6,680,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,54831,9,4000,7,0,7,655,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32,55144,10,6400,7,0,8,680,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
30,70493,6,8500,11,0,5,632,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,70693,2,8500,13,0,6,689,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,73842,11,8500,10,0,6,611,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
28,55543,6,3600,11,0,8,676,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,92036,4,8500,11,0,5,689,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,51396,8,8450,8,0,7,655,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,55123,12,15000,13,0,5,520,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,34836,5,8400,11,0,6,677,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
34,63210,11,5000,13,0,8,663,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
30,54726,9,4450,10,0,6,637,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
28,63150,6,5000,12,0,9,560,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,63835,6,5000,13,0,7,669,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
29,63473,5,5000,10,0,9,670,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29,64782,6,5000,5,0,6,683,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
27,54978,6,5000,9,0,10,682,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28,65140,6,5000,12,0,5,648,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
31,65784,8,5000,10,0,5,579,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
34,65906,12,5000,9,0,6,686,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
32,65489,12,5000,7,0,7,533,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
32,54718,8,5000,5,0,5,553,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35,66227,11,5000,11,0,10,541,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,66839,6,5000,6,0,6,682,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
27,54772,0,6800,6,0,9,641,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
27,55143,3,12000,6,0,8,537,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
27,67153,2,5000,13,0,5,665,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
29,54954,8,4000,6,0,9,645,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
31,66703,10,5000,11,0,10,678,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
31,66623,10,5000,8,0,9,624,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
28,55060,9,3000,5,0,8,698,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
30,54890,5,8000,10,0,9,622,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
27,54837,7,10000,6,0,9,657,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,66785,5,5000,13,0,6,599,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
29,66652,7,5000,7,0,5,635,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
31,66709,13,5000,12,0,8,702,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,55025,6,15250,13,0,10,531,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28,67063,3,5000,12,0,10,589,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
29,55082,9,10000,7,0,10,663,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,68097,10,5000,8,0,8,663,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32,54886,7,15000,7,0,5,675,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29,69983,4,5000,11,0,6,553,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27,69792,6,5000,11,0,6,674,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35,54801,10,6500,13,0,10,698,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,55002,11,5300,13,0,6,659,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
34,55261,14,12000,11,0,9,645,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
33,70425,14,5000,7,0,7,607,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
29,54927,4,8000,15,0,9,683,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,55174,8,2500,6,0,10,683,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
27,54934,8,3900,11,0,6,652,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,54977,6,10000,9,0,8,667,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
28,73102,3,5000,8,0,5,608,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31,55035,8,7500,10,0,5,629,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
31,54861,9,2500,7,0,8,673,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,72818,9,5000,7,0,9,564,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,73086,7,5000,11,0,8,673,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
29,55231,7,6800,10,0,5,642,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28,72924,7,5000,15,0,7,635,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
29,54803,8,14000,13,0,5,670,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
30,73176,9,5000,11,0,7,666,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
32,72921,9,5000,8,0,10,636,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30,73212,7,5000,12,0,8,712,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30,54859,9,3250,10,0,6,561,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,73687,7,5000,10,0,7,669,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
27,75397,5,5000,11,0,5,603,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28,55082,5,15000,9,0,6,648,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,76738,4,5000,10,0,5,708,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34,77438,11,5000,9,0,7,650,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,77573,5,5000,12,0,8,582,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
27,54757,2,3500,11,0,8,635,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
27,55350,5,12000,8,0,6,684,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
